2024-04-05 17:08:14,589 INFO    StreamThr :13116 [internal.py:wandb_internal():86] W&B internal server running at pid: 13116, started at: 2024-04-05 17:08:14.588164
2024-04-05 17:08:14,590 DEBUG   HandlerThread:13116 [handler.py:handle_request():146] handle_request: status
2024-04-05 17:08:14,598 INFO    WriterThread:13116 [datastore.py:open_for_write():87] open: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_170814-k6tngu4u\run-k6tngu4u.wandb
2024-04-05 17:08:14,599 DEBUG   SenderThread:13116 [sender.py:send():379] send: header
2024-04-05 17:08:14,636 DEBUG   SenderThread:13116 [sender.py:send():379] send: run
2024-04-05 17:08:15,138 INFO    SenderThread:13116 [dir_watcher.py:__init__():211] watching files in: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_170814-k6tngu4u\files
2024-04-05 17:08:15,138 INFO    SenderThread:13116 [sender.py:_start_run_threads():1124] run started: k6tngu4u with start time 1712351294.589163
2024-04-05 17:08:15,145 DEBUG   HandlerThread:13116 [handler.py:handle_request():146] handle_request: check_version
2024-04-05 17:08:15,146 DEBUG   SenderThread:13116 [sender.py:send_request():406] send_request: check_version
2024-04-05 17:08:15,536 DEBUG   HandlerThread:13116 [handler.py:handle_request():146] handle_request: run_start
2024-04-05 17:08:15,552 DEBUG   HandlerThread:13116 [system_info.py:__init__():26] System info init
2024-04-05 17:08:15,552 DEBUG   HandlerThread:13116 [system_info.py:__init__():41] System info init done
2024-04-05 17:08:15,552 INFO    HandlerThread:13116 [system_monitor.py:start():194] Starting system monitor
2024-04-05 17:08:15,552 INFO    SystemMonitor:13116 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-05 17:08:15,553 INFO    HandlerThread:13116 [system_monitor.py:probe():214] Collecting system info
2024-04-05 17:08:15,556 INFO    SystemMonitor:13116 [interfaces.py:start():190] Started cpu monitoring
2024-04-05 17:08:15,556 INFO    SystemMonitor:13116 [interfaces.py:start():190] Started disk monitoring
2024-04-05 17:08:15,557 INFO    SystemMonitor:13116 [interfaces.py:start():190] Started gpu monitoring
2024-04-05 17:08:15,563 INFO    SystemMonitor:13116 [interfaces.py:start():190] Started memory monitoring
2024-04-05 17:08:15,568 INFO    SystemMonitor:13116 [interfaces.py:start():190] Started network monitoring
2024-04-05 17:08:15,578 DEBUG   HandlerThread:13116 [system_info.py:probe():150] Probing system
2024-04-05 17:08:15,580 DEBUG   HandlerThread:13116 [system_info.py:_probe_git():135] Probing git
2024-04-05 17:08:15,641 DEBUG   HandlerThread:13116 [system_info.py:_probe_git():143] Probing git done
2024-04-05 17:08:15,641 DEBUG   HandlerThread:13116 [system_info.py:probe():198] Probing system done
2024-04-05 17:08:15,641 DEBUG   HandlerThread:13116 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.2', 'heartbeatAt': '2024-04-05T21:08:15.578969', 'startedAt': '2024-04-05T21:08:14.579161', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'C:\\Users\\Logan\\OneDrive\\Past Documents\\GitHub\\DualTraining.py\\YOLOV8Train.py', 'codePathLocal': 'YOLOV8Train.py', 'codePath': 'YOLOV8Train.py', 'git': {'remote': 'https://github.com/Logan-Cole-Luna/DualTraining.py.git', 'commit': 'bb68c3e164a6cdbd281d0c1bc3e641c581374610'}, 'email': 'LoganLambeth8@gmail.com', 'root': 'C:/Users/Logan/OneDrive/Past Documents/GitHub/DualTraining.py', 'host': 'DESKTOP-JA3B0L7', 'username': 'Logan', 'executable': 'C:\\Users\\Logan\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3593.0, 'min': 0.0, 'max': 3593.0}, 'cpu_freq_per_core': [{'current': 3593.0, 'min': 0.0, 'max': 3593.0}], 'disk': {'/': {'total': 237.7163429260254, 'used': 224.83255767822266}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 63.94805908203125}}
2024-04-05 17:08:15,641 INFO    HandlerThread:13116 [system_monitor.py:probe():224] Finished collecting system info
2024-04-05 17:08:15,641 INFO    HandlerThread:13116 [system_monitor.py:probe():227] Publishing system info
2024-04-05 17:08:15,642 INFO    HandlerThread:13116 [system_monitor.py:probe():229] Finished publishing system info
2024-04-05 17:08:15,646 DEBUG   SenderThread:13116 [sender.py:send():379] send: files
2024-04-05 17:08:15,646 INFO    SenderThread:13116 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-05 17:08:15,720 DEBUG   HandlerThread:13116 [handler.py:handle_request():146] handle_request: python_packages
2024-04-05 17:08:15,720 DEBUG   SenderThread:13116 [sender.py:send_request():406] send_request: python_packages
2024-04-05 17:08:15,721 DEBUG   HandlerThread:13116 [handler.py:handle_request():146] handle_request: stop_status
2024-04-05 17:08:15,721 DEBUG   SenderThread:13116 [sender.py:send_request():406] send_request: stop_status
2024-04-05 17:08:15,722 DEBUG   HandlerThread:13116 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-05 17:08:16,146 INFO    Thread-16 :13116 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_170814-k6tngu4u\files\requirements.txt
2024-04-05 17:08:16,146 INFO    Thread-16 :13116 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_170814-k6tngu4u\files\wandb-metadata.json
2024-04-05 17:08:16,332 DEBUG   SenderThread:13116 [sender.py:send():379] send: telemetry
2024-04-05 17:08:16,491 INFO    wandb-upload_0:13116 [upload_job.py:push():131] Uploaded file C:\Users\Logan\AppData\Local\Temp\tmpjixysq8fwandb\wnhxkid7-wandb-metadata.json
2024-04-05 17:08:17,157 INFO    Thread-16 :13116 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_170814-k6tngu4u\files\output.log
2024-04-05 17:08:18,137 DEBUG   SenderThread:13116 [sender.py:send():379] send: exit
2024-04-05 17:08:18,137 INFO    SenderThread:13116 [sender.py:send_exit():586] handling exit code: 1
2024-04-05 17:08:18,137 INFO    SenderThread:13116 [sender.py:send_exit():588] handling runtime: 2
2024-04-05 17:08:18,138 INFO    SenderThread:13116 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-05 17:08:18,139 INFO    SenderThread:13116 [sender.py:send_exit():594] send defer
2024-04-05 17:08:18,139 DEBUG   HandlerThread:13116 [handler.py:handle_request():146] handle_request: defer
2024-04-05 17:08:18,139 INFO    HandlerThread:13116 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-05 17:08:18,139 DEBUG   SenderThread:13116 [sender.py:send_request():406] send_request: defer
