2024-04-05 16:57:51,210 INFO    StreamThr :7668 [internal.py:wandb_internal():86] W&B internal server running at pid: 7668, started at: 2024-04-05 16:57:51.209607
2024-04-05 16:57:51,211 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: status
2024-04-05 16:57:51,219 INFO    WriterThread:7668 [datastore.py:open_for_write():87] open: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_165751-9vvkrlx1\run-9vvkrlx1.wandb
2024-04-05 16:57:51,219 DEBUG   SenderThread:7668 [sender.py:send():379] send: header
2024-04-05 16:57:51,255 DEBUG   SenderThread:7668 [sender.py:send():379] send: run
2024-04-05 16:57:51,794 INFO    SenderThread:7668 [dir_watcher.py:__init__():211] watching files in: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_165751-9vvkrlx1\files
2024-04-05 16:57:51,795 INFO    SenderThread:7668 [sender.py:_start_run_threads():1124] run started: 9vvkrlx1 with start time 1712350671.211609
2024-04-05 16:57:51,805 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: check_version
2024-04-05 16:57:51,806 DEBUG   SenderThread:7668 [sender.py:send_request():406] send_request: check_version
2024-04-05 16:57:52,189 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: run_start
2024-04-05 16:57:52,205 DEBUG   HandlerThread:7668 [system_info.py:__init__():26] System info init
2024-04-05 16:57:52,205 DEBUG   HandlerThread:7668 [system_info.py:__init__():41] System info init done
2024-04-05 16:57:52,205 INFO    HandlerThread:7668 [system_monitor.py:start():194] Starting system monitor
2024-04-05 16:57:52,205 INFO    SystemMonitor:7668 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-05 16:57:52,206 INFO    HandlerThread:7668 [system_monitor.py:probe():214] Collecting system info
2024-04-05 16:57:52,209 INFO    SystemMonitor:7668 [interfaces.py:start():190] Started cpu monitoring
2024-04-05 16:57:52,209 INFO    SystemMonitor:7668 [interfaces.py:start():190] Started disk monitoring
2024-04-05 16:57:52,210 INFO    SystemMonitor:7668 [interfaces.py:start():190] Started gpu monitoring
2024-04-05 16:57:52,215 INFO    SystemMonitor:7668 [interfaces.py:start():190] Started memory monitoring
2024-04-05 16:57:52,219 INFO    SystemMonitor:7668 [interfaces.py:start():190] Started network monitoring
2024-04-05 16:57:52,222 DEBUG   HandlerThread:7668 [system_info.py:probe():150] Probing system
2024-04-05 16:57:52,223 DEBUG   HandlerThread:7668 [system_info.py:_probe_git():135] Probing git
2024-04-05 16:57:52,285 DEBUG   HandlerThread:7668 [system_info.py:_probe_git():143] Probing git done
2024-04-05 16:57:52,285 DEBUG   HandlerThread:7668 [system_info.py:probe():198] Probing system done
2024-04-05 16:57:52,285 DEBUG   HandlerThread:7668 [system_monitor.py:probe():223] {'os': 'Windows-11-10.0.22631-SP0', 'python': '3.12.2', 'heartbeatAt': '2024-04-05T20:57:52.222964', 'startedAt': '2024-04-05T20:57:51.201103', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'C:\\Users\\Logan\\OneDrive\\Past Documents\\GitHub\\DualTraining.py\\YOLOV8Train.py', 'codePathLocal': 'YOLOV8Train.py', 'codePath': 'YOLOV8Train.py', 'git': {'remote': 'https://github.com/Logan-Cole-Luna/DualTraining.py.git', 'commit': 'bb68c3e164a6cdbd281d0c1bc3e641c581374610'}, 'email': 'LoganLambeth8@gmail.com', 'root': 'C:/Users/Logan/OneDrive/Past Documents/GitHub/DualTraining.py', 'host': 'DESKTOP-JA3B0L7', 'username': 'Logan', 'executable': 'C:\\Users\\Logan\\AppData\\Local\\Programs\\Python\\Python312\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 3593.0, 'min': 0.0, 'max': 3593.0}, 'cpu_freq_per_core': [{'current': 3593.0, 'min': 0.0, 'max': 3593.0}], 'disk': {'/': {'total': 237.7163429260254, 'used': 213.9738998413086}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 63.94805908203125}}
2024-04-05 16:57:52,285 INFO    HandlerThread:7668 [system_monitor.py:probe():224] Finished collecting system info
2024-04-05 16:57:52,285 INFO    HandlerThread:7668 [system_monitor.py:probe():227] Publishing system info
2024-04-05 16:57:52,286 INFO    HandlerThread:7668 [system_monitor.py:probe():229] Finished publishing system info
2024-04-05 16:57:52,290 DEBUG   SenderThread:7668 [sender.py:send():379] send: files
2024-04-05 16:57:52,290 INFO    SenderThread:7668 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-05 16:57:52,366 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: python_packages
2024-04-05 16:57:52,367 DEBUG   SenderThread:7668 [sender.py:send_request():406] send_request: python_packages
2024-04-05 16:57:52,367 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: stop_status
2024-04-05 16:57:52,367 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-05 16:57:52,368 DEBUG   SenderThread:7668 [sender.py:send_request():406] send_request: stop_status
2024-04-05 16:57:52,799 INFO    Thread-16 :7668 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_165751-9vvkrlx1\files\requirements.txt
2024-04-05 16:57:52,799 INFO    Thread-16 :7668 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_165751-9vvkrlx1\files\wandb-metadata.json
2024-04-05 16:57:52,803 DEBUG   SenderThread:7668 [sender.py:send():379] send: telemetry
2024-04-05 16:57:52,805 DEBUG   SenderThread:7668 [sender.py:send():379] send: exit
2024-04-05 16:57:52,805 INFO    SenderThread:7668 [sender.py:send_exit():586] handling exit code: 1
2024-04-05 16:57:52,805 INFO    SenderThread:7668 [sender.py:send_exit():588] handling runtime: 0
2024-04-05 16:57:52,805 INFO    SenderThread:7668 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-05 16:57:52,805 INFO    SenderThread:7668 [sender.py:send_exit():594] send defer
2024-04-05 16:57:52,806 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: defer
2024-04-05 16:57:52,806 INFO    HandlerThread:7668 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-05 16:57:52,806 DEBUG   SenderThread:7668 [sender.py:send_request():406] send_request: defer
2024-04-05 16:57:52,806 INFO    SenderThread:7668 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-05 16:57:52,806 INFO    SenderThread:7668 [sender.py:transition_state():614] send defer: 1
2024-04-05 16:57:52,806 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: defer
2024-04-05 16:57:52,806 INFO    HandlerThread:7668 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-05 16:57:52,806 DEBUG   SenderThread:7668 [sender.py:send_request():406] send_request: defer
2024-04-05 16:57:52,806 INFO    SenderThread:7668 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-05 16:57:52,806 INFO    SenderThread:7668 [sender.py:transition_state():614] send defer: 2
2024-04-05 16:57:52,806 DEBUG   HandlerThread:7668 [handler.py:handle_request():146] handle_request: defer
2024-04-05 16:57:52,806 INFO    HandlerThread:7668 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-05 16:57:52,806 INFO    HandlerThread:7668 [system_monitor.py:finish():203] Stopping system monitor
2024-04-05 16:57:52,811 INFO    HandlerThread:7668 [interfaces.py:finish():202] Joined cpu monitor
2024-04-05 16:57:52,811 DEBUG   SystemMonitor:7668 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-05 16:57:52,812 INFO    HandlerThread:7668 [interfaces.py:finish():202] Joined disk monitor
2024-04-05 16:57:52,812 DEBUG   SystemMonitor:7668 [system_monitor.py:_start():179] Finished system metrics aggregation loop
