2024-04-05 17:20:02,442 INFO    MainThread:7764 [wandb_setup.py:_flush():76] Current SDK version is 0.16.6
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_setup.py:_flush():76] Configure stats pid to 7764
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_setup.py:_flush():76] Loading settings from C:\Users\Logan\.config\wandb\settings
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_setup.py:_flush():76] Loading settings from C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\settings
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'YOLOV8Train.py', 'program_abspath': 'C:\\Users\\Logan\\OneDrive\\Past Documents\\GitHub\\DualTraining.py\\YOLOV8Train.py', 'program': 'C:\\Users\\Logan\\OneDrive\\Past Documents\\GitHub\\DualTraining.py\\YOLOV8Train.py'}
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_setup.py:_flush():76] Applying login settings: {'api_key': '***REDACTED***'}
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_init.py:_log_setup():521] Logging user logs to C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\offline-run-20240405_172002-ud17tghv\logs\debug.log
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_init.py:_log_setup():522] Logging internal logs to C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\offline-run-20240405_172002-ud17tghv\logs\debug-internal.log
2024-04-05 17:20:02,443 INFO    MainThread:7764 [wandb_init.py:init():561] calling init triggers
2024-04-05 17:20:02,444 INFO    MainThread:7764 [wandb_init.py:init():568] wandb.init called with sweep_config: {}
config: {}
2024-04-05 17:20:02,444 INFO    MainThread:7764 [wandb_init.py:init():611] starting backend
2024-04-05 17:20:02,444 INFO    MainThread:7764 [wandb_init.py:init():615] setting up manager
2024-04-05 17:20:02,449 INFO    MainThread:7764 [backend.py:_multiprocessing_setup():105] multiprocessing start_methods=spawn, using: spawn
2024-04-05 17:20:02,451 INFO    MainThread:7764 [wandb_init.py:init():623] backend started and connected
2024-04-05 17:20:02,459 INFO    MainThread:7764 [wandb_init.py:init():715] updated telemetry
2024-04-05 17:20:02,495 INFO    MainThread:7764 [wandb_init.py:init():748] communicating run to backend with 90.0 second timeout
2024-04-05 17:20:02,499 INFO    MainThread:7764 [wandb_init.py:init():799] starting run threads in backend
2024-04-05 17:20:02,675 INFO    MainThread:7764 [wandb_run.py:_console_start():2335] atexit reg
2024-04-05 17:20:02,675 INFO    MainThread:7764 [wandb_run.py:_redirect():2190] redirect: wrap_raw
2024-04-05 17:20:02,675 INFO    MainThread:7764 [wandb_run.py:_redirect():2255] Wrapping output streams.
2024-04-05 17:20:02,675 INFO    MainThread:7764 [wandb_run.py:_redirect():2280] Redirects installed.
2024-04-05 17:20:02,675 INFO    MainThread:7764 [wandb_init.py:init():842] run started, returning control to user process
