2024-04-05 17:18:37,251 INFO    StreamThr :17996 [internal.py:wandb_internal():86] W&B internal server running at pid: 17996, started at: 2024-04-05 17:18:37.250392
2024-04-05 17:18:37,252 DEBUG   HandlerThread:17996 [handler.py:handle_request():146] handle_request: status
2024-04-05 17:18:37,260 INFO    WriterThread:17996 [datastore.py:open_for_write():87] open: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_171837-q7gzlmgr\run-q7gzlmgr.wandb
2024-04-05 17:18:37,261 DEBUG   SenderThread:17996 [sender.py:send():379] send: header
2024-04-05 17:18:37,299 DEBUG   SenderThread:17996 [sender.py:send():379] send: run
2024-04-05 17:18:37,605 DEBUG   HandlerThread:17996 [handler.py:handle_request():146] handle_request: stop_status
2024-04-05 17:18:37,606 DEBUG   SenderThread:17996 [sender.py:send_request():406] send_request: stop_status
2024-04-05 17:18:37,621 DEBUG   HandlerThread:17996 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-05 17:18:37,667 DEBUG   HandlerThread:17996 [handler.py:handle_request():146] handle_request: status_report
2024-04-05 17:18:37,797 INFO    SenderThread:17996 [dir_watcher.py:__init__():211] watching files in: C:\Users\Logan\OneDrive\Past Documents\GitHub\DualTraining.py\wandb\run-20240405_171837-q7gzlmgr\files
2024-04-05 17:18:37,797 INFO    SenderThread:17996 [sender.py:_start_run_threads():1124] run started: q7gzlmgr with start time 1712351917.251392
2024-04-05 17:18:37,808 DEBUG   HandlerThread:17996 [handler.py:handle_request():146] handle_request: check_version
2024-04-05 17:18:37,808 DEBUG   SenderThread:17996 [sender.py:send_request():406] send_request: check_version
2024-04-05 17:18:38,224 DEBUG   HandlerThread:17996 [handler.py:handle_request():146] handle_request: run_start
2024-04-05 17:18:38,228 DEBUG   HandlerThread:17996 [system_info.py:__init__():26] System info init
2024-04-05 17:18:38,228 DEBUG   HandlerThread:17996 [system_info.py:__init__():41] System info init done
2024-04-05 17:18:38,229 INFO    HandlerThread:17996 [system_monitor.py:start():194] Starting system monitor
2024-04-05 17:18:38,229 INFO    SystemMonitor:17996 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-04-05 17:18:38,229 INFO    HandlerThread:17996 [system_monitor.py:probe():214] Collecting system info
2024-04-05 17:18:38,233 INFO    SystemMonitor:17996 [interfaces.py:start():190] Started cpu monitoring
2024-04-05 17:18:38,236 DEBUG   HandlerThread:17996 [system_info.py:probe():150] Probing system
2024-04-05 17:18:38,237 INFO    SystemMonitor:17996 [interfaces.py:start():190] Started disk monitoring
2024-04-05 17:18:38,237 INFO    SystemMonitor:17996 [interfaces.py:start():190] Started gpu monitoring
2024-04-05 17:18:38,243 INFO    SystemMonitor:17996 [interfaces.py:start():190] Started memory monitoring
2024-04-05 17:18:38,244 DEBUG   HandlerThread:17996 [system_info.py:_probe_git():135] Probing git
